#Frame   HB_00013[UU] HB_00013[UV] HB_00013[Bridge] HB_00013[ID]
       1            0            4                0         None
       2            0            2                0         None
       3            0            5                0         None
       4            0            3                0         None
       5            0            1                0         None
       6            0            1                0         None
       7            0            1                0         None
       8            0            3                0         None
       9            0            4                0         None
      10            0            4                0         None
      11            0            3                0         None
      12            0            2                0         None
      13            0            2                0         None
      14            0            2                0         None
      15            0            2                0         None
      16            0            4                0         None
      17            0            3                0         None
      18            0            2                0         None
      19            0            3                0         None
      20            0            2                0         None
      21            0            1                0         None
      22            0            1                0         None
      23            0            1                0         None
      24            0            2                0         None
      25            0            3                0         None
      26            0            2                0         None
      27            0            4                0         None
      28            0            3                0         None
      29            0            3                0         None
      30            0            2                0         None
      31            0            3                0         None
      32            0            2                0         None
      33            0            2                0         None
      34            0            2                0         None
      35            0            2                0         None
      36            0            4                0         None
      37            0            4                0         None
      38            0            4                0         None
      39            0            2                0         None
      40            0            1                0         None
      41            0            1                0         None
      42            0            1                0         None
      43            0            3                0         None
      44            0            3                0         None
      45            0            2                0         None
      46            0            3                0         None
      47            0            2                0         None
      48            0            3                0         None
      49            0            2                0         None
      50            0            3                0         None
      51            0            3                0         None
      52            0            1                0         None
      53            0            1                0         None
      54            0            3                0         None
      55            0            2                0         None
      56            0            3                0         None
      57            0            2                0         None
      58            0            2                0         None
      59            0            1                0         None
      60            0            2                0         None
      61            0            2                0         None
      62            0            2                0         None
      63            0            3                0         None
      64            0            4                0         None
      65            0            2                0         None
      66            0            4                0         None
      67            0            1                0         None
      68            0            3                0         None
      69            0            3                0         None
      70            0            2                0         None
      71            0            5                0         None
      72            0            3                0         None
      73            0            3                0         None
      74            0            3                0         None
      75            0            3                0         None
      76            0            3                0         None
      77            0            1                0         None
      78            0            2                0         None
      79            0            3                0         None
      80            0            0                0         None
      81            0            3                0         None
      82            0            1                0         None
      83            0            2                0         None
      84            0            2                0         None
      85            0            2                0         None
      86            0            4                0         None
      87            0            4                0         None
      88            0            0                0         None
      89            0            3                0         None
      90            0            3                0         None
      91            0            1                0         None
      92            0            1                0         None
      93            0            1                0         None
      94            0            1                0         None
      95            0            2                0         None
      96            0            3                0         None
      97            0            2                0         None
      98            0            2                0         None
      99            0            3                0         None
     100            0            3                0         None
     101            0            5                0         None
     102            0            3                0         None
     103            0            1                0         None
     104            0            2                0         None
     105            0            3                0         None
     106            0            3                0         None
     107            0            3                0         None
     108            0            2                0         None
     109            0            3                0         None
     110            0            3                0         None
     111            0            3                0         None
     112            0            2                0         None
     113            0            2                0         None
     114            0            3                0         None
     115            0            3                0         None
     116            0            2                0         None
     117            0            2                0         None
     118            0            3                0         None
     119            0            3                0         None
     120            0            2                0         None
     121            0            2                0         None
     122            0            3                0         None
     123            0            4                0         None
     124            0            2                0         None
     125            0            0                0         None
     126            0            3                0         None
     127            0            3                0         None
     128            0            4                0         None
     129            0            4                0         None
     130            0            2                0         None
     131            0            3                0         None
     132            0            4                0         None
     133            0            1                0         None
     134            0            5                0         None
     135            0            4                0         None
     136            0            4                0         None
     137            0            2                0         None
     138            0            2                0         None
     139            0            3                0         None
     140            0            1                0         None
     141            0            3                0         None
     142            0            2                0         None
     143            0            2                0         None
     144            0            4                0         None
